offer_uid,region_id,product_hash,is_actual,start_time,end_time
c87ed7c8a8e1bf401fda15e68fef54c70d885f5e49fcbf98c61a03bdf29f13ea,620,4ae3058a82d11ad97afd8b2d33adf6c461c889a97ca6965ad19a8d6afa74e2e6,True,2025-12-11 13:38:49,
5a6f80d212c06ef04aa3cddd747950a54453189b142b067d3817bae48043c3a5,620,bb9707f570b4739a7c32dbadb0fa1e51399cc078d0fe51f28b5e1cf8dfc54eb8,True,2025-12-11 13:38:49,
d37d793e75f83bf7b742200f8f0905e344d47a193c86485669fca2ba304c8ca2,620,6ce1864fc6f35d9424590192861d9f447971b5462218dc53659ed4837decfc90,True,2025-12-11 13:38:49,
fd389204ff20fc9b4e241917af7ab8b3c254d92826d049c68873e50085a57176,620,6f03f3229cdcd9a32244277279202f4454b004f15d039dd47676ebbe5cc73570,True,2025-12-11 13:38:49,
a01d820373c67f582728d3093b7bc190f7840189de2ab2ec2708eac2143cc156,620,64367276a629d7a3fcbe55c4815d1a465f23890b7945a2bef2d39d50040d5c56,True,2025-12-11 13:38:49,
f23887e8f0cd6af4cd4c75ca2a5c2280dd71d272db28c95430d09652b8c61bc2,620,b41dda9eb89cb084a8dff7bbed087ec19df683c3765a76c85b0e62e3371e17d2,True,2025-12-11 13:38:49,
6cee2784ca2b6dc5fa283de35cfc7af559ea3c50510eb7d19971a3ea087db316,620,dbabb9feadfcf934d45f538c999517da7fd087f4354a4e3de3703266cbe5de8f,True,2025-12-11 13:38:49,
a38999fa09336ec86f1bb6cb648915080d62bce573e606e7a2cb15f77e93ae59,620,40a0e400e6873a10934226d92fceea331237c073ef08ab8a11883315a4ee76fd,True,2025-12-11 13:38:49,
b6b5f1c860a093a4c175111955da02d28410342d15d735be218b0ee0876cdc5a,620,3139ed55d7a6afe7abe5d8ff1ff871ce9be698eed002ee5c30e7ac29a63ff93e,True,2025-12-11 13:38:49,
d6483a6bbcb1da72f877ea075188a741174b447a5996b1a82c410361c4519b6b,620,961fd0e2146791a5a8e05a3343e29c1d8e96f041cc94b27e85bd732530b5db24,True,2025-12-11 13:38:49,
17d04652d472f5c1d60d02949a1417d898da63a995036b12b27e036ec1bcff44,620,83191e06b70984c85fe180f29a4313254a5e8f3251dc4c08d21228bcb165c3da,True,2025-12-11 13:38:49,
8a9914624ff654d5b5ceb8ff2d27379c07bd0dc84417cfb93cb089d5f1cc2479,620,826d37623b6d0c710a60a76c6744b83dacbe83455d8a7ce47ada98601627c4c3,True,2025-12-11 13:38:49,
12422adecef565246098d97baecc81168ae2ce56b2145557d2aac342b58d972f,620,b4d89b05af7b86b9c2d482bcb212499b36f8079c9076be772ceec0d1d468bc33,True,2025-12-11 13:38:49,
2072d36a0b4cf7543a2c6d8532cc705e8ea3ca114b30cc1bc38d62b3a4019bcb,620,8fc594ad0bfa6c6374927bda0c0050c6a9551acc7b4779fdf6562ceb5452c4f9,True,2025-12-11 13:38:49,
8fd7720d76aea6367bddc41ba198dff7ef905c9f6e8d9cbbb8bc24fcf51c1537,620,e3b124f9d036f70942251e5c73fc05a3f8c1800b264c5330f18e7a5dd53413c2,True,2025-12-11 13:38:49,
4e300fb5f89171e7c6a38ddb63cea0be51770fa80ea4e31d11eb4089bc48e4ad,620,666d0f2a34e164ed1d7bc28e977acf7307ed918b37962ac4fa1d241ea7414336,True,2025-12-11 13:38:49,
bfa169540e2f177041c7187e833dce57b6d235f7f46d346b5e14d5adea446996,620,66a911d4dc3500a128689e91a7932d0e567db6724708bf9b3aac6e196fc5a549,True,2025-12-11 13:38:49,
d01b8e4d2582cdb93912a1da73fe9e826f75a0d32666fa4902c17ecead787e04,620,70e55309253bb969a15988868a60cd69ae95a823251554eafa8b7482e7a80791,True,2025-12-11 13:38:49,
7e34479ab3a13362a5c531d93fcf56bfc838496a020605074d4d632f5d512da7,620,a310876ccc0287a621b3acf3acfe69914dbabfa483394f4900e1e84721a7a8a7,True,2025-12-11 13:38:49,
fef0aeee214710a1203296b5e49780adc6ed96aebb87128af96c95bf1c01a5e5,620,95494614dc32bbb7b8860813a3e55bbb2e92973f39427018e06de7bff9693cba,True,2025-12-11 13:38:49,
07e1071db32a9d5b36807dd2dd84eac0485be76a02c960b0e7039b083a55b29c,620,54e6b115cf657b02becac960dc50235222bdd5f9902dda97a5a476dc880af1eb,True,2025-12-11 13:38:49,
27321f8a37500ad72ff26e70b0a37bd551bc5b30d6ea4b35b2efa90fdce8733a,620,ce270be67ed7f61aadbf27809386dbb9ebc8935ccd4511778ca3de6e86e3f8b1,True,2025-12-11 13:38:49,
16453ac8e03e37227e335172689702ffa36ba1e0218d856e1b683467b925fe5f,620,52a78c5b88d8037f704446df142d73e11a00ebf7088e687e227b4b9aa5483a44,True,2025-12-11 13:38:49,
944d50fd70cb56c895350fe62f62cafa7649176b2df07de0c21881e07b41c661,620,baf6090c1ac9a72cd76ce62f1e87072d5fa9120e21f744e1fad13db0ed5e82cf,True,2025-12-11 13:38:49,
4e4496c3a4c97040907196847c9900ff1fc4b37f378312e94f23a30e4454acb1,620,d78019bbcf103a94293440517fbfffed1106d6dbb25b1401c336a3e9abc75aba,True,2025-12-11 13:38:49,
9eff35ba15e6515886e64838af74b57211eeeffdf82fef6cb287783544c1ceac,620,b82b479dc0a706538340db40eae053df06b00c93b8b52901448121b7ce491bfa,True,2025-12-11 13:38:49,
eecd36de9fd91ed33145e6abacede92eab66dbccad3b31ed0fa3aaddd6da9527,620,9cb9e583f4aeaf8e8d86aa23c6e59c0af2ef9f7ff3c381c817ab2767fbc247b7,True,2025-12-11 13:38:49,
8201e9340711180b69afbab66b1b2849a470aa7adb95cede09ff901789f1783a,620,f9b73e6dcdaacacb2b8e93ba695480e5bc991b072b674895cc6af7a1b7272a9c,True,2025-12-11 13:38:49,
1cf2d38de934d23308c41591c097d62cfb9d1308f7987bc43713be4fe21ceaf3,620,164fc77d7f9554130c2088a60e5eecc5e30ba8e9639d693f1e5cbd78cdd283f0,True,2025-12-11 13:38:49,
77bf188f51687270200864c2415f485c84d944bef57594f307dfd7ee67f6b057,620,c3329b50db805f32aa51e38c6f9f78e9288c8b70057a1fff7786862c7ee3193c,True,2025-12-11 13:38:49,
ec953ef5ed31cd27555f3ef2258e98aa7a51f4b5dd113857c0f9390e7bdc1744,620,fa80af747687c7f755562026fdde2ab10e7af5fce7c55eef599a7719a117fe5f,True,2025-12-11 13:38:49,
e142466cb36ccc5beb42c1cf025b20dc874654729144a46cf3cf63de06ee94c5,620,75e75c131237d1bff5e5b199a41b225ae8616f0e6331287b7c757a957bc34b05,True,2025-12-11 13:38:49,
1428c917f4633c986785f6dc1adf6beaed19d7481a12fc7e48b382de6f18f376,620,2b5bd491ec043048e7a5950500c5bd0d5d8709fa1d797147a2f24601259b295b,True,2025-12-11 13:38:49,
597a5f9b857c42fc3819368ba89ce1bc8c53298a98fd51b64326218da2fb7e1f,620,0c5af45523ac644cce5f987f5717dd799456e7805f1fe1de646e060cbfd4cb15,True,2025-12-11 13:38:49,
da47d4ce2e2340b43922a5da511b5093dead38e22c8a49fe077e220293d5d364,620,30f5567a6e6d251f65ff5e9dedd83cdaa69272a3c6d9110f652653870835c62b,True,2025-12-11 13:38:49,
39d58f633cd5ae0583cf43c233f7c873abb40db582e97f3b934b27ffdd00e71b,620,8246df5e2370547a4c143a2c5b0082b215a748969c112cc40f19d9953592b526,True,2025-12-11 13:38:49,
51fa27c120f760127527567898cbe2bcf550642aff7c07bd0202d3cb17e4b7f7,620,b95f3e26e81fd63135d28d44eb9b564e480c2505f94efeb3959ef66e876a4935,True,2025-12-11 13:38:49,
cecbbd749673a0ae8bde44b496c339ab9ec2b729e02da930156201b1fbfa6c00,620,5019138a89f344f5dd0072e9eb06dec1c91348b2a88fd12697be4ac664572bb6,True,2025-12-11 13:38:49,
c32541c30c9f2d1adca25281a2e2695fd5e7e574e1d8057c94f088767c779b2f,620,bb1d44ddd38691ad7aa54be4ece52b1f252da4ed2def41ffec4bb6fab55435d0,True,2025-12-11 13:38:49,
b503cdc28116c61fd962ee88e805c7f1b64de2a3324e30f705d6278eaab98e38,620,6cfb33aea6e943525eebaebc116da7ccb6d8d29d0d16f9a4fdf6c5ea43f6dc6d,True,2025-12-11 13:38:49,
c4be37bd78faa3a1b9cffbc26bc6a10057e10ce7a060b009c4f15a8056268b71,620,f443e217b89800e1769b5b852f44013cdcf1aae820fd454c6c239c77085448a2,True,2025-12-11 13:38:49,
ad2820d938466e5f1fd67fc18487dd0d98b36e7035c9b64c00de804fe323120f,620,6dab235cfd638ae17a0654281fdef1f97c3e80fba64971d34b8b313b9a1b4597,True,2025-12-11 13:38:49,
72b754e5a39c889fc378d4fc075b955362c115544efd396a6f16260470b04dc0,620,4c14cbdcdb51ff89eae27a45dec142f6ac635fc5775b2c702493e745bd4ec25c,True,2025-12-11 13:38:49,
9eef6c25e904a4b780d945a1182158154a16deb1b51f3fb3b11c778479f23404,620,8ce7663e6ba830a34bde39897d62d55047934a7cbdc8ae23a22caea4baf66864,True,2025-12-11 13:38:49,
2df10a3e1ff562caaca515f9f79db9e14f8b8683bb3722bd0a0ce64dd27ae084,620,6e2f8113491466a7a78d8cbb25cfe9522cb5893c0f11bb5083bbbaaaa07566e7,True,2025-12-11 13:38:49,
cb9463f07c5ef302b924fbb6da3f79f5b0f0c988f298a11f39be396b50530a48,620,ac98504f4f0e60239bfe582179cb097d53b7e31be9df04e4ba081ee49c3c0c30,True,2025-12-11 13:38:49,
ef78eb3f2d04546eeea3f30e25e3cf1e8f96a3fc64f6ead7b1aabbf879afcabb,620,0f8b75ec9f25a0a77e586323a7e6fab1e539584347ea3e5b589bb17500706959,True,2025-12-11 13:38:49,
d534ff9ce3adc650887a13e23dc39fcfcc9654b9fce07266277f6a61224bd0ab,620,cf8827544565b339a2521ec8bdbae5afeeeba177e778525fe60713bdd170905f,True,2025-12-11 13:38:49,
6190ae7eae651e803d4337ab82a68e48beb9f4467b8e1bf49fda1d709ac76af7,620,fd69ba8259405bd0682fb009f3b02822b8980e69bdda4e39078d9a9d1634ad7a,True,2025-12-11 13:38:49,
d8168afa18b10cf921de24af0a2a6c0c1a15b53fad37bfdd853aa5f23f51aa49,620,6e32b0f4bfc210822724d6876a42a4cf81398e9d0a2a1fa8f609aa314c2f6981,True,2025-12-11 13:38:49,
0c48f63a5e4e2b5e690915c35009a19eb9f5dfa8ca6cbf1fca03f8d442d23313,620,c4fc4e45f7b2015634ed674de890dda9cf7608b02bb99ba76c4a860ef5676170,True,2025-12-11 13:38:49,
452005ccfea4cb35c08a6a80766736beab4675d6b19a128a7eff935f5f3e9130,620,2900e9d10e801da90312caba1678ae8b3d5a70f167982fb30d826f2a5a332ab6,True,2025-12-11 13:38:49,
104c38ad132d0c66710099de828540ab141679ab002ee864559add0cafcf64fd,620,7f93c054e22d03c72722cc8ad73cebf0a66b823f23b6e91da3a47a1869a2a4e9,True,2025-12-11 13:38:49,
ebe111bfed4241041669697a98055de356be8953a33ad86f2b0f15ef3efdf9ec,620,6726b61062b15b283331d2dbd0dd4f89ea3f1088de1b7e853285116c2dc4357b,True,2025-12-11 13:38:49,
8ef533a46a2e355c0e94eecc9dfd2a16ddd4def1bfc678295caa3d2dfc5f2bc7,620,4d8544db5bd1655b65ed946ad3f96447c5ca89dc1481859fc708ab5a526690d2,True,2025-12-11 13:38:49,
962c6b1431da76ac9e488c270befada9f774bf187c578096136121d0f7d10bc3,620,badcb98f3601d4cc5ab83817da18464c9d71affaa2c05c49f63b8b613facc190,True,2025-12-11 13:38:49,
5571201f8bb354078b354ea44a4ed7bf9cfed0192e118d0848193fe0ddd5e67e,620,4abd92219d081fca04be9dc4d82b79974606b90dfcdf4ca82e2943bed93e95e2,True,2025-12-11 13:38:49,
2a81d499a4d5ca9306bea678040979e0896784700da552c0d22330b5321901c4,620,ca9ee0c13175581422020f3d49bcc022fb7a7e31c6c2d7d04b84023b0df373db,True,2025-12-11 13:38:49,
67a1e5351125d82431c181d7b1938d5e93f2bbe305cb2545552a6d3bd4adbd1a,620,cf3a79997bee9fdb806325e39b3cc5b79a3bf31e04dbb9099f96fef83e8f7534,True,2025-12-11 13:38:49,
0e1addeff81d2d508337f5dae66cb3f97f55b7780327255fa7f685ac7fb99e0b,620,5cbc3c3e78d44d1c65282c9349567667778582445bb0284bcdd9f89743ab09f8,True,2025-12-11 13:38:49,
3b7b0acfe2927d111f3cd2440b4308e11e8bb83c671bcd2a670a6429baae3754,620,35876b642f3224abf25973c6951ed60f93b55943aa2b9af76a8aeaa2f8054159,True,2025-12-11 13:38:49,
a86f2abf0d465d096adb83fbf4c011287f7203b63e16af9ec3b4d18f732548dc,620,9fcb2e6dc3f909c32f1d53bd6b815ee8444a32cdf51caf5313a8dad226b9979c,True,2025-12-11 13:38:49,
7d5ba48390a328a7fa308e3d4ab0242a664e0771d00d078341722e806e1123f8,620,0cade555a93e719723bca6b8c007626f1ff7bc94c07bb5576718e4de0e47ab46,True,2025-12-11 13:38:49,
eeb9c90f126ed925dbd9b3ee10ee6bca44777559b35fc5a6f24d1486ee8ff659,620,f0d341dd7d25407934b96d0023da3a1f9977faea1a76bf224f38ac65118a6a2c,True,2025-12-11 13:38:49,
60a38311309369f4691eab2d8edd5c80b55d285b8ba3c679620dbb7b97976678,620,4471a429f5d82010d1e6efd09949312d624d151688f00a3d52b00b65941b376e,True,2025-12-11 13:38:49,
1fffdadce1ff8cf0e8c2844cf556c2668d8eaba470ca0c2afc39b879322df71a,620,8ec65d3653ad2a501874dab154fc7e9992db3ab0a15367f4eaf18f8b2e3a69b8,True,2025-12-11 13:38:49,
9e79dfb8c3a021d06f2e892fca1905dee240e5f2b5b0752b8bbd7fb27f8f70fa,620,44731130136b4436e26d28d5b641338d85e94cb479a8d818157a2389b8744bd9,True,2025-12-11 13:38:49,
7a1ad914db184b66fc1b814ead3e8715b6dd63d676adbb0ca29323f8a2e8f06a,620,01afb120059f30ff73798f25e84a79b3686241fa1001c87f040e2d46f820d897,True,2025-12-11 13:38:49,
15f79c95052e5a15055b59d950e425d621def212234432970ed9d7290cfb7df6,620,d5fddb241c0f4233efbb02e4f63b0b6c75823560cee4f3e71178a928e57a32fd,True,2025-12-11 13:38:49,
21bbb67786cc8adcff3a7de0a5ba95ece0b5f4441efbcf7c0c9dc1eccef23a1b,620,664d8709eac32f838eeda670258dcf92dcc886df61b03cab6224a1c7a50c3164,True,2025-12-11 13:38:49,
3c6160710f8a07feca24bdb2ba3b4169ce94c5dd9deeb6595dae6c7a239854e9,620,352a93464cf86b1261f8ba37e7c75009cb41154dbbc93a6ba64a2066c8208032,True,2025-12-11 13:38:49,
ae5a9cb6ba35d33cfa22e80d6edf7df145a08a2b3bbe45c7ebd887bd97f0fa49,620,b35cc48de7a59c700ff6bb9820f1756ea4a10a558d0b40618719508a29c964ae,True,2025-12-11 13:38:49,
76a720cc5da56d90435c69d1e8c5e3fec4e60b7e53f570f5e8b7eb89dc7cb989,620,4b1b820d3b950798ef33339762fc9414cd76368377516926fff31c2353963118,True,2025-12-11 13:38:49,
d8265b0b0e26a266d6362c3d5d5893ac61511f766866fe526543eab80bfd01fa,620,d115caa9e6e5dce1f425f2b72d066f83aaa95b809977b11a4d435aab37674b59,True,2025-12-11 13:38:49,
0765137d17eddaecee16b3aba6584b859418fb2320e4536d3daac1d4aba40361,620,83b94a2ec25bb104ebe251f4aad121c2ecded9ba854ea4ef1a328fc8e5350b5b,True,2025-12-11 13:38:49,
f0bdf6093bced11e58b01b93d79bc897fbb73baf31b4a3c1d1ad8d78aa67db04,620,842af9b7ab55a377c3075de561a295f26ab1aecf51e1a3ed3b7171b1a5757b29,True,2025-12-11 13:38:49,
a106ea05f3a7086dab9b4001ea2e757dc6d99303c9d06e9e54832b92f580a535,620,46c4bd712f6035ebca78a49ff852b9c191201e13afd6b977a524f8882b918b88,True,2025-12-11 13:38:49,
bc42f3dc730874ba9cacb2783ff14c818bd1e0d79e26103af5659bde73537788,620,f781675587585d8071913618f1efeac80646ca124d8c4b62c93c7349c8f26d83,True,2025-12-11 13:38:49,
d26782e070775d50c6d88d44b944e09c51f12aefa60535b5a4df510d445251b0,620,1f792d9406d02cde706a1a2facff16ee38cdf952af2e62615d2a17388f6fd1b8,True,2025-12-11 13:38:49,
db82df3f14781a765f623ba98305c4d06e9050188180b02487b123fff93dcdcc,620,1d36c9ec4261d5e649224f89cbb8aa87f32695c39ed8f0401fc97458cfe96279,True,2025-12-11 13:38:49,
d2a7798a551379329d3e1e562aaec0307b3547da4e774f2efa9b0a9601df98dd,620,5ec1cbe093b44ae0ea1a86b723a0391828c4dd763ebbd24b425fc76869479091,True,2025-12-11 13:38:49,
a23f7717bac3b15d5b3e54ae32d76cfa38134176bf1ff52b5115c18c9eaf7209,620,3de833034df7ca26a57a223d7e99b954b21882c621bae1eeb49b70d8e1c58850,True,2025-12-11 13:38:49,
9b882af5d8e6879947d5e9b6a3f34595b9ee66b75b2c53461f6da3de9964aeb7,620,77f16b3aa6810b98a242c75c5ca2d6b2dc1de0f99710cea44bc84d9f24e9e188,True,2025-12-11 13:38:49,
0c4a6f3b947349e5bbe011822ca9ba6009692261de91a2dc822236c5b3c51f90,620,1ca5982719840a31bc6852af8f6e63c636f7a81c40910b0b1a0417575b6e8af8,True,2025-12-11 13:38:49,
d450d09e972f7cb08219fc0a01127657ff153ddac9aa1ecca7bb422804573678,620,2c168bc8dc0526ca7fe379d128ef95bf94636e45c19b220efaeb42da50fe4f0f,True,2025-12-11 13:38:49,
527e939b63eaf5759c711cbd4be3be0eeb114177bab747dc97679a9c50ec1a5d,620,39f3af0de22d542056349cb8b02f3b9e65f82503bab92bb810784c75267caa2e,True,2025-12-11 13:38:49,
1c237904f9675ee22b56a5d692bcd114e61faab351e48eb34c1b82b668215fd2,620,8db7fab84c9808eebbcdb5f910b2ae525e21a7c3a59ddeec75f26b6801af99fb,True,2025-12-11 13:38:49,
51cd5b846e0d2978ba7d1fe338480fd23742f1d2f473367dcd0eb55cbd77cf8f,620,3d37dc6fa4e986bab021c9b96bef65c3d32ff797147ef63d816f594db56c49bb,True,2025-12-11 13:38:49,
11cf1e2c9f26ca14dd76bee7cdd24da3a4b801d1844d22abc81298a5adbce09a,620,e26b27b0a2e4696ac3235cf52ededac4f3e1d25b0a4df3862aa022493536a511,True,2025-12-11 13:38:49,
d3859f584802ca9d45a79f4744a5d8edb55d4181f5e4fce34af9569906a746fd,620,2e48c97c9bf7f89df58913b72beb1eefb753e003b2ff5a078b55f1f86acd2ec8,True,2025-12-11 13:38:49,
4cd7f50dbd12002d4f49d01fa354b5be4316b694eae4cb236d090ce59484cabc,620,c42648b1abf9365adf48784ca6ab088a1fad9dd5c7244c1761a8c324616df796,True,2025-12-11 13:38:49,
6a36e491fd7ca7fb98af031530b521b3cd47dd8e804574238cfdff5249f64f39,620,8160b454374c96430559fc0317d34de245755157448aa34d62a1e7111b45ba94,True,2025-12-11 13:38:49,
353ed8da7485769b2281487f6e728b8fdf08e65896bac6e99dd5ea227c563cbd,620,020ea246b9c77e0648b78da551f61f5e5379068676b55124dfe484d99b92178e,True,2025-12-11 13:38:49,
ac33f95b192dc91bc2e3b76994cbd07e01f4265348263eb2ecc06746772c41e7,620,f30e33800ebcddb25fedde0c24c2831753cfa778a1745a6638816d2d7695265a,True,2025-12-11 13:38:49,
927188e5e6c6ff8f77e3f0d056358e32dc17e35b9a571b6913e125e4b1f0c016,620,db46b625090bde4134a9ede9e54b7b2ac7243d7d95f78bef30fedaf4e95c52df,True,2025-12-11 13:38:49,
03475ea1eaccac5669a4f13c525e0718f990adf6581d709cebb34f401d6ef44d,620,7541fcab0506d2b1543ec83e1ac0db0a2eee37ac3610d441b9775411385c8fa6,True,2025-12-11 13:38:49,
bbdf0e48b861a31a8e688066d219c5710f8e3bbc3f8ad070dabfde895869bcde,620,702ad2a99ca1a286d583e6c126d1fa3bdf7b0dfa9ddcc4c59ffc4d974e0247b3,True,2025-12-11 13:38:49,
fea6088ed59abfdb8546f2f70a318596664107f6f0566eb49abb274f74e529dd,620,dd017f3215f0e9f0c710156b340b75a1a5ecee5d51cbfeb851abc62a65188a47,True,2025-12-11 13:38:49,
66fe74edc80e510c576cd7330923a5d7a376d49b90fb0f9bd81f5e9cba7a3111,620,d682f7242f1c72ece7f113474a6e90772c189c0e596828cdab1877031a71a5f8,True,2025-12-11 13:38:49,
cfe26eb682eb8f5a1f8f1d0647e7688ec15e8855dc0da37dd5158c1d1a6929f8,620,7a0d034608c9837cb565ba48c3663c784ab84dbfefd952c13beff38d427dc357,True,2025-12-11 13:38:49,
d3c9a4566f8d4e0208fa5473f3febc355fa80803f3315f0e6c56cda4883dc2e6,620,1634ec7479c30da6b1743a5a35e8896093477cc5fda48c786492aac926c17293,True,2025-12-11 13:38:49,
d16b1c707a4341a712cd4cc5591a9fa9f844e811872d984ef597166704e59a07,620,2673a45ae63efe96d7a00d6b72f9dd0e385e3aba1613ee95cfe7631c239d0c89,True,2025-12-11 13:38:49,
663f5c712beae3da68b489ae7363af0406ed95d6bdf783a707b8ac0b1fe49736,620,11b520655dfd92ad339d105adc37e8569476bb550b0a1d22d20ac702d05f91a6,True,2025-12-11 13:38:49,
00220eb2d7ea8b684e97168fe10bbd6f3d4b5bad5309aac21590b0fd0e100525,620,505fb219fd154f4ddbfcdef21aaee81b597a25efd732f5eed9bd42463e03f8d1,True,2025-12-11 13:38:49,
1df047663ea625d0a527e865e9350306cad8f5a18ee6539963b76a5b45f22d29,620,77aa92b0171730fcaae8d711e048a774f28158d07e327aaccbd4f1877f403e88,True,2025-12-11 13:38:49,
d0fbff13ce0d90d37f9cf7b2b2bc50b2f8cc6fe05d53ace109fa00b9d41b092a,620,e35298822c46ae4cabcbc2dbfaf3b8f656f3d2b49742e9d59f6dc9415a169437,True,2025-12-11 13:38:49,
4d072c959314c3b0c7d496604276b4aa2d3060d04eed166f3b275893a21d28a8,620,dce33e1bd4450f3513eeffe74d07672f2807c053b77b97dc243f40669ae59ae3,True,2025-12-11 13:38:49,
691e03ec4ca6a2a0a72d996f469424465d46679bd5870f62b8df0feec8bdf9c7,620,1be8f1bdf95d054fd07ed99c52b6d2247e8a01f4d952c4d72ff1559450d766f3,True,2025-12-11 13:38:49,
06efd94b88012d20b1dc2e75a1f2d454dbe96fff223eaed1a6bd49ed9a271274,620,cb9cb443eb7a0e20f0bb5c771b58c539eeefd1c51c90c8ebc0a2c98b8efae2fb,True,2025-12-11 13:38:49,
990516beb81065fbcd747a839c95cbbfa4f4feca0cb3560e1e3edc8246f23218,620,dfc4c7911377ca190ddda2a782b621f7880f24a082ff4680a4825be69785422f,True,2025-12-11 13:38:49,
f1ee4668e84a57cb1270a713b16f93ce0ed97ee5571e8836783f010ef8666a3f,620,bc10409a894e09e96ec5323c5c6cb0b08a4efa2014f2976c14e523207d2b8d3b,True,2025-12-11 13:38:49,
d082ecfef9eb5647e1cd0455322009052f1edf33553728619eb03f28d985b395,620,90a45643d2a0ede06cb4fa228aad55e47c0a64bc959dca966f63ef1655950fdb,True,2025-12-11 13:38:49,
3169b88ce406c8ef433fffd870809c344e560392a8306f6e75346431fa8bb16f,620,cf4dcc24e16529fcbde60379478eb6724378094f7ce92b66f4ce8df020682dea,True,2025-12-11 13:38:49,
e97f77750e8e5d42e170bccacb3ad236fe68ec9dac1594d7bff64ac24f1582be,620,eeaeb5c3c60114107bb503bda98f39455ba2618bfc988fd6d0f91869ebe184e7,True,2025-12-11 13:38:49,
2c88100fce82d3dd61ac0abbf27a12d50e399364824bb343224e61b39c53ddb5,620,ff3ce1388d1e9fa77a565cd72c040b32fbccdc536dd3261d6cfb1b497cf43510,True,2025-12-11 13:38:49,
